,time,open,high,low,close,tick_volume,spread,real_volume
963,1461556800,111.13,111.344,111.08,111.09,8777,9,9717667000
964,1461564000,111.09,111.319,111.027,111.291,12268,9,13533572000
965,1461571200,111.29,111.343,111.028,111.164,16503,9,19254209000
966,1461578400,111.164,111.321,111.068,111.079,12496,9,15549203000
967,1461585600,111.078,111.192,110.837,111.122,13134,9,15664633000
968,1461592800,111.124,111.281,110.878,110.931,16243,9,19436198000
969,1461600000,110.933,111.237,110.923,111.228,9136,9,11002632000
970,1461607200,111.232,111.331,111.155,111.305,7900,9,10179387000
971,1461614400,111.303,111.303,111.052,111.193,6377,9,7831347000
972,1461621600,111.188,111.295,111.173,111.187,3813,9,3021607000
973,1461628800,111.187,111.216,110.955,111.119,9108,9,8413084000
974,1461636000,111.119,111.242,110.86,110.938,12079,9,11440947000
975,1461643200,110.937,111.076,110.847,111.028,9070,9,9057980000
976,1461650400,111.028,111.035,110.723,110.753,11851,9,13265681000
977,1461657600,110.754,110.917,110.666,110.841,15507,9,20705972000
978,1461664800,110.84,110.916,110.748,110.888,12129,9,17724382000
979,1461672000,110.888,111.16,110.87,111.03,14414,9,22679950000
980,1461679200,111.026,111.167,110.859,111.153,17973,9,27378428000
981,1461686400,111.154,111.414,111.154,111.388,10480,9,15539849000
982,1461693600,111.388,111.458,111.295,111.396,7026,9,8291998000
983,1461700800,111.396,111.472,111.293,111.298,5721,9,6574967000
984,1461708000,111.296,111.351,111.247,111.268,3321,9,2119087000
985,1461715200,111.269,111.329,111.138,111.189,8631,9,7374005000
986,1461722400,111.188,111.239,111.1,111.173,10622,9,12916639000
987,1461729600,111.174,111.183,111.024,111.061,8638,9,9836240000
988,1461736800,111.061,111.233,111.041,111.146,9880,9,13134119000
989,1461744000,111.147,111.261,111.045,111.191,13913,9,18488078000
990,1461751200,111.192,111.392,111.188,111.237,11131,9,14064609000
991,1461758400,111.237,111.365,111.146,111.148,11903,9,18660278000
992,1461765600,111.148,111.308,111.097,111.271,13483,9,19484196000
993,1461772800,111.271,111.316,111.207,111.304,9726,9,13886393000
994,1461780000,111.304,111.751,111.061,111.288,15766,9,16302452000
995,1461787200,111.285,111.582,111.285,111.428,7642,9,7694880000
996,1461794400,111.408,111.551,111.36,111.506,5634,9,4825897000
997,1461801600,111.506,111.752,111.455,111.691,10377,9,10669585000
998,1461808800,111.691,111.88,111.566,111.679,12329,9,12027552000
999,1461816000,111.679,111.7,108.738,108.898,23094,9,17720520000
1000,1461823200,108.898,109.053,108.051,108.187,21093,9,15920805000
1001,1461830400,108.182,108.47,107.913,108.121,20331,9,19950202000
1002,1461837600,108.121,108.46,108.049,108.049,14262,9,17204427000
1003,1461844800,108.047,108.392,107.963,108.361,13555,9,14029177000
1004,1461852000,108.36,108.728,108.354,108.555,17951,9,22140474000
1005,1461859200,108.555,108.6,108.324,108.339,10899,9,14181617000
1006,1461866400,108.34,108.346,107.995,108.066,11106,9,11788650000
1007,1461873600,108.073,108.181,107.86,108.087,9875,9,11651469000
1008,1461880800,108.078,108.196,108.032,108.142,3930,9,2265627000
1009,1461888000,108.142,108.144,107.739,107.773,8272,9,6259111000
1010,1461895200,107.774,107.845,107.07,107.369,14973,9,10845021000
1011,1461902400,107.371,107.402,107.143,107.212,7880,9,7126186000
1012,1461909600,107.21,107.411,107.159,107.284,12073,9,12311415000
1013,1461916800,107.288,107.291,106.898,107.088,18244,9,22350283000
1014,1461924000,107.088,107.148,106.988,107.017,11913,9,14085536000
1015,1461931200,107.017,107.352,106.984,107.227,14574,9,15049134000
1016,1461938400,107.226,107.41,106.971,107.007,18630,9,22320696000
1017,1461945600,107.007,107.066,106.632,106.824,16792,9,18489562000
1018,1461952800,106.825,106.842,106.654,106.74,12079,9,14203755000
1019,1461960000,106.736,106.742,106.274,106.334,12672,9,12968010000
1020,1462140000,106.223,106.721,106.213,106.683,8286,9,12448176000
1021,1462147200,106.681,106.685,106.136,106.432,17949,9,13915502000
1022,1462154400,106.434,106.615,106.399,106.536,12399,9,11989882000
1023,1462161600,106.537,106.652,106.502,106.599,9256,9,10071139000
1024,1462168800,106.6,106.602,106.443,106.475,9409,9,9577033000
1025,1462176000,106.478,106.744,106.317,106.418,12770,9,16776587000
1026,1462183200,106.417,106.663,106.338,106.617,12391,9,19303948000
1027,1462190400,106.618,106.664,106.465,106.598,10473,9,13622871000
1028,1462197600,106.598,106.815,106.53,106.536,20560,9,27890713000
1029,1462204800,106.536,106.633,106.394,106.432,15312,9,19311585000
1030,1462212000,106.431,106.543,106.368,106.439,10879,9,16259320000
1031,1462219200,106.437,106.528,106.382,106.392,5149,9,6716197000
1032,1462226400,106.411,106.446,106.365,106.413,3289,9,3129550000
1033,1462233600,106.413,106.457,106.043,106.125,7684,9,6031906000
1034,1462240800,106.125,106.307,106.074,106.16,9117,9,8264761000
1035,1462248000,106.16,106.239,105.911,105.992,9001,9,9432388000
1036,1462255200,105.992,106.003,105.713,105.804,12457,9,13274820000
1037,1462262400,105.801,105.836,105.545,105.712,18193,9,25970648000
1038,1462269600,105.711,105.905,105.676,105.825,12824,9,18723063000
1039,1462276800,105.825,106.054,105.744,106.014,15291,9,19928635000
1040,1462284000,106.014,106.299,105.883,106.185,19741,9,26454005000
1041,1462291200,106.189,106.377,106.179,106.304,14036,9,19887465000
1042,1462298400,106.304,106.467,106.136,106.411,11032,9,16195822000
1043,1462305600,106.412,106.674,106.339,106.598,7475,9,10165833000
1044,1462312800,106.585,107.453,106.555,106.848,9056,9,6988847000
1045,1462320000,106.847,106.854,106.522,106.588,8735,9,6450846000
1046,1462327200,106.588,107.258,106.561,107.104,12179,9,10047416000
1047,1462334400,107.107,107.359,107.068,107.172,7316,9,6396818000
1048,1462341600,107.172,107.223,106.837,106.875,9034,9,8984241000
1049,1462348800,106.874,107.121,106.73,106.824,16051,9,20874922000
1050,1462356000,106.824,106.867,106.71,106.712,13214,9,18346061000
1051,1462363200,106.712,106.757,106.243,106.573,16476,9,25468213000
1052,1462370400,106.57,107.185,106.5,106.883,24581,9,38904348000
1053,1462377600,106.882,107.181,106.872,107.077,15770,9,23839196000
1054,1462384800,107.076,107.254,106.911,106.922,9409,9,14990295000
1055,1462392000,106.922,107.053,106.887,106.982,6480,9,8322372000
1056,1462399200,106.972,107.059,106.929,106.96,5992,9,5041950000
1057,1462406400,106.961,107.205,106.88,107.157,6342,9,6312833000
1058,1462413600,107.155,107.187,107.048,107.11,5778,9,6120391000
1059,1462420800,107.111,107.164,107.066,107.12,3631,9,3973672000
1060,1462428000,107.12,107.13,106.935,107.056,6907,9,8676280000
1061,1462435200,107.052,107.374,107.043,107.292,13662,9,16639700000
1062,1462442400,107.292,107.394,107.15,107.272,10210,9,12796384000
1063,1462449600,107.269,107.309,106.805,106.815,15039,9,25151530000
1064,1462456800,106.816,107.495,106.799,107.388,21391,9,31633884000
1065,1462464000,107.385,107.39,107.244,107.276,10154,9,14392225000
1066,1462471200,107.276,107.316,107.2,107.249,7165,9,9079758000
1067,1462478400,107.249,107.306,107.217,107.249,5507,9,7355393000
1068,1462485600,107.238,107.322,107.227,107.252,3359,9,2961500000
1069,1462492800,107.252,107.416,107.18,107.275,9746,9,9628824000
1070,1462500000,107.274,107.306,107.036,107.091,11327,9,12588047000
1071,1462507200,107.09,107.166,107.048,107.149,6287,9,7965387000
1072,1462514400,107.149,107.256,106.971,106.987,9901,9,13055099000
1073,1462521600,106.987,107.011,106.864,106.917,16224,9,27085598000
1074,1462528800,106.915,107.053,106.861,106.973,10970,9,16371154000
1075,1462536000,106.973,107.005,106.43,106.51,17494,9,25182945000
1076,1462543200,106.51,106.97,106.485,106.652,24487,9,33053521000
1077,1462550400,106.652,106.753,106.593,106.648,13155,9,20746985000
1078,1462557600,106.649,107.2,106.643,107.106,12461,9,17123084000
1079,1462564800,107.104,107.224,107.074,107.074,7205,9,8675795000
1080,1462744800,107.07,107.294,107.068,107.249,3440,9,3157088000
1081,1462752000,107.249,107.625,107.217,107.468,10039,9,10343273000
1082,1462759200,107.468,107.537,107.229,107.299,10804,9,12191047000
1083,1462766400,107.299,107.4,107.262,107.39,8284,9,10426227000
1084,1462773600,107.389,107.698,107.387,107.564,11080,9,13138052000
1085,1462780800,107.563,107.866,107.385,107.855,15810,9,19442044000
1086,1462788000,107.855,108.089,107.802,107.998,11903,9,18163740000
1087,1462795200,107.999,108.371,107.999,108.305,14307,9,20241765000
1088,1462802400,108.305,108.601,108.205,108.333,16823,9,26807782000
1089,1462809600,108.334,108.447,108.264,108.404,10659,9,14977948000
1090,1462816800,108.404,108.499,108.373,108.455,6045,9,9896976000
1091,1462824000,108.455,108.472,108.31,108.318,4373,9,5910752000
1092,1462831200,108.309,108.48,108.305,108.385,4619,9,4620749000
1093,1462838400,108.382,108.615,108.27,108.441,10330,9,12181384000
1094,1462845600,108.441,108.827,108.291,108.582,13329,9,15596801000
1095,1462852800,108.583,108.876,108.527,108.867,10217,9,12772649000
1096,1462860000,108.867,108.886,108.687,108.723,10613,9,15039912000
1097,1462867200,108.721,109.057,108.682,108.969,15086,9,22352666000
1098,1462874400,108.972,109.27,108.955,109.168,13273,9,18110626000
1099,1462881600,109.167,109.274,108.96,109.132,15608,9,22958140000
1100,1462888800,109.131,109.168,108.957,109.069,16338,9,25038226000
1101,1462896000,109.067,109.289,109.009,109.277,8409,9,11852503000
1102,1462903200,109.277,109.346,109.231,109.288,7452,9,10848315000
1103,1462910400,109.288,109.322,109.241,109.256,4088,9,5302723000
1104,1462917600,109.244,109.369,109.222,109.275,4036,9,4697780000
1105,1462924800,109.276,109.284,109.042,109.146,8929,9,10568016000
1106,1462932000,109.146,109.213,108.609,108.716,14252,9,15954555000
1107,1462939200,108.716,108.91,108.713,108.793,8566,9,9301500000
1108,1462946400,108.793,108.847,108.559,108.71,9935,9,11893138000
1109,1462953600,108.709,108.798,108.51,108.672,15113,9,19364242000
1110,1462960800,108.672,108.778,108.581,108.754,8384,9,13021090000
1111,1462968000,108.755,108.823,108.643,108.74,11134,9,14321386000
1112,1462975200,108.74,108.782,108.436,108.634,15205,9,25348885000
1113,1462982400,108.634,108.666,108.46,108.515,11095,9,15281861000
1114,1462989600,108.515,108.547,108.364,108.47,7502,9,11503395000
1115,1462996800,108.471,108.507,108.387,108.394,6079,9,9050941000
1116,1463004000,108.391,108.502,108.37,108.436,4468,9,4597675000
1117,1463011200,108.439,108.465,108.222,108.378,10223,9,10676764000
1118,1463018400,108.379,108.607,108.348,108.591,12626,9,14001056000
1119,1463025600,108.59,108.842,108.557,108.834,8641,9,10902198000
1120,1463032800,108.836,108.992,108.832,108.978,11430,9,15975639000
1121,1463040000,108.977,108.982,108.738,108.953,15766,9,24801347000
1122,1463047200,108.953,109.241,108.905,109.228,13610,9,26120591000
1123,1463054400,109.226,109.391,109.105,109.183,14270,9,21807475000
1124,1463061600,109.184,109.24,108.681,108.705,22380,9,36189705000
1125,1463068800,108.706,108.985,108.623,108.944,13717,9,23659072000
1126,1463076000,108.944,109.149,108.839,109.121,8485,9,12399422000
1127,1463083200,109.121,109.124,108.988,108.993,5097,9,6717748000
1128,1463090400,108.979,109.091,108.911,108.936,4790,9,4823008000
1129,1463097600,108.94,109.134,108.801,108.875,10929,9,11112136000
1130,1463104800,108.875,108.933,108.754,108.779,12814,9,12727113000
1131,1463112000,108.778,108.862,108.703,108.828,9060,9,10336325000
1132,1463119200,108.828,108.84,108.533,108.599,10610,9,13165590000
1133,1463126400,108.599,108.82,108.509,108.71,16894,9,25104886000
1134,1463133600,108.71,108.922,108.677,108.9,11165,9,18992190000
1135,1463140800,108.906,109.447,108.795,109.176,14370,9,20333783000
1136,1463148000,109.176,109.55,108.949,109.081,22098,9,33773315000
1137,1463155200,109.082,109.282,108.833,108.867,11402,9,16874666000
1138,1463162400,108.869,109.07,108.59,108.626,11291,9,17849895000
1139,1463169600,108.626,108.693,108.569,108.607,6097,9,7112392000
1140,1463349600,108.605,108.663,108.46,108.549,3565,9,3599015000
1141,1463356800,108.552,108.841,108.513,108.819,11545,9,10678377000
1142,1463364000,108.82,108.979,108.736,108.969,11648,9,11994813000
1143,1463371200,108.969,108.979,108.728,108.754,7952,9,8523315000
1144,1463378400,108.752,108.887,108.669,108.746,8981,9,9914832000
1145,1463385600,108.747,108.821,108.632,108.789,11594,9,16221833000
1146,1463392800,108.789,108.95,108.742,108.819,7146,9,10518637000
1147,1463400000,108.819,108.953,108.724,108.833,9491,9,12551068000
1148,1463407200,108.833,108.897,108.746,108.814,11983,9,16181294000
1149,1463414400,108.814,108.96,108.794,108.959,7700,9,10747738000
1150,1463421600,108.96,109.092,108.953,108.98,5545,9,6886060000
1151,1463428800,108.98,109.083,108.939,109.019,4948,9,6327078000
1152,1463436000,109.004,109.099,108.959,109.055,4480,9,4294930000
1153,1463443200,109.058,109.101,108.879,108.928,9992,9,10112676000
1154,1463450400,108.928,109.064,108.892,108.906,10784,9,11218040000
1155,1463457600,108.906,109.009,108.892,108.968,7265,9,8848880000
1156,1463464800,108.967,109.361,108.938,109.344,10700,9,12038433000
1157,1463472000,109.344,109.643,109.326,109.626,15491,9,22974735000
1158,1463479200,109.625,109.649,109.497,109.517,10788,9,16545913000
1159,1463486400,109.516,109.639,109.164,109.25,13045,9,21319680000
1160,1463493600,109.251,109.295,108.837,108.936,21186,9,37126257000
1161,1463500800,108.937,109.085,108.915,109.035,11248,9,18531173000
1162,1463508000,109.037,109.161,109.033,109.097,7838,9,12295991000
1163,1463515200,109.096,109.154,108.989,109.122,5600,9,7353904000
1164,1463522400,109.102,109.177,109.048,109.112,4137,9,4123619000
1165,1463529600,109.111,109.237,108.799,108.821,12183,9,10990235000
1166,1463536800,108.82,109.382,108.718,109.309,15406,9,15533914000
1167,1463544000,109.308,109.371,109.006,109.024,11043,9,10773513000
1168,1463551200,109.024,109.515,109.019,109.48,10946,9,13032705000
1169,1463558400,109.481,109.604,109.409,109.493,14756,9,22277795000
1170,1463565600,109.493,109.511,109.347,109.438,9290,9,15218270000
1171,1463572800,109.438,109.457,109.298,109.419,12080,9,20409856000
1172,1463580000,109.418,109.834,109.396,109.596,20714,9,28022693000
1173,1463587200,109.597,109.742,109.565,109.722,12305,9,20238305000
1174,1463594400,109.723,110.045,109.574,109.988,16915,9,19759909000
1175,1463601600,109.991,110.252,109.975,110.19,9344,9,13236585000
1176,1463608800,110.175,110.219,110.095,110.116,4873,9,4735160000
1177,1463616000,110.117,110.232,110.055,110.118,8770,9,7823096000
1178,1463623200,110.118,110.268,109.926,110.003,11893,9,11276089000
1179,1463630400,110.004,110.097,109.94,110.073,7790,9,7315510000
1180,1463637600,110.074,110.38,110.058,110.164,10569,9,10990893000
1181,1463644800,110.166,110.275,109.999,110.069,15040,9,19073103000
1182,1463652000,110.069,110.115,109.839,109.922,11592,9,14690239000
1183,1463659200,109.92,110.214,109.777,110.178,16039,9,20353178000
1184,1463666400,110.183,110.216,109.694,109.896,23811,9,35126547000
1185,1463673600,109.895,109.966,109.75,109.785,12944,9,14825159000
1186,1463680800,109.786,109.95,109.76,109.896,6888,9,7022687000
1187,1463688000,109.895,110.0,109.888,109.947,5226,9,6940847000
1188,1463695200,109.948,109.99,109.899,109.929,3315,9,2993123000
1189,1463702400,109.936,110.082,109.846,110.012,8539,9,7716788000
1190,1463709600,110.012,110.054,109.916,110.021,9993,9,10743100000
1191,1463716800,110.02,110.14,109.974,110.067,7846,9,8687429000
1192,1463724000,110.067,110.256,110.033,110.106,9794,9,11892458000
1193,1463731200,110.107,110.353,110.1,110.324,12182,9,20260978000
1194,1463738400,110.325,110.388,110.215,110.345,9313,9,15359675000
1195,1463745600,110.344,110.442,110.269,110.339,10093,9,15322925000
1196,1463752800,110.337,110.584,110.281,110.455,13768,9,16463812000
1197,1463760000,110.454,110.558,110.432,110.483,8763,9,12898478000
1198,1463767200,110.483,110.495,110.076,110.229,9803,9,12875527000
1199,1463774400,110.229,110.229,110.091,110.102,5806,9,7564385000
1200,1463954400,110.103,110.238,110.103,110.202,2583,9,2226963000
1201,1463961600,110.202,110.205,109.784,109.81,10889,9,9597649000
1202,1463968800,109.809,109.828,109.633,109.8,12538,9,11506818000
1203,1463976000,109.798,109.93,109.708,109.88,8839,9,9795578000
1204,1463983200,109.88,109.947,109.603,109.631,9681,9,9882445000
1205,1463990400,109.632,109.673,109.411,109.578,15079,9,19855340000
1206,1463997600,109.578,109.638,109.319,109.449,11917,9,15431522000
1207,1464004800,109.448,109.512,109.341,109.421,11856,9,21127394000
1208,1464012000,109.422,109.566,109.334,109.443,16112,9,23830736000
1209,1464019200,109.443,109.472,109.353,109.353,8605,9,13023916000
1210,1464026400,109.353,109.38,109.106,109.189,6708,9,9530723000
1211,1464033600,109.192,109.279,109.161,109.22,3848,9,5001030000
1212,1464040800,109.23,109.308,109.197,109.267,5495,9,5255575000
1213,1464048000,109.267,109.402,109.212,109.255,8999,9,9470845000
1214,1464055200,109.254,109.458,109.22,109.386,10917,9,10832540000
1215,1464062400,109.387,109.439,109.238,109.272,8422,9,8505420000
1216,1464069600,109.275,109.43,109.166,109.4,9595,9,12026134000
1217,1464076800,109.403,109.639,109.326,109.544,13139,9,16373788000
1218,1464084000,109.543,109.71,109.518,109.601,11391,9,18057224000
1219,1464091200,109.602,109.763,109.593,109.726,10079,9,18698553000
1220,1464098400,109.721,110.05,109.721,109.866,14812,9,21746369000
1221,1464105600,109.866,110.065,109.859,109.984,10093,9,15837120000
1222,1464112800,109.984,110.127,109.947,109.957,6862,9,9602289000
1223,1464120000,109.957,110.038,109.948,109.98,4290,9,5520400000
1224,1464127200,109.981,110.033,109.929,110.021,4510,9,4110732000
1225,1464134400,110.021,110.184,110.011,110.116,10087,9,9539870000
1226,1464141600,110.117,110.184,110.053,110.116,9138,9,11042500000
1227,1464148800,110.116,110.13,109.86,110.004,8589,9,9381360000
1228,1464156000,110.004,110.079,109.872,109.932,10848,9,13555960000
1229,1464163200,109.932,110.276,109.868,110.227,13686,9,20939645000
1230,1464170400,110.228,110.254,110.103,110.208,10119,9,12978792000
1231,1464177600,110.207,110.358,110.111,110.358,9999,9,14587185000
1232,1464184800,110.358,110.443,110.218,110.276,14687,9,22967501000
1233,1464192000,110.275,110.327,110.059,110.209,11163,9,17430674000
1234,1464199200,110.208,110.275,110.059,110.076,7151,9,9453040000
1235,1464206400,110.077,110.216,110.076,110.196,4783,9,6170848000
1236,1464213600,110.136,110.217,110.136,110.178,3574,9,3141599000
1237,1464220800,110.18,110.226,109.421,109.557,12916,9,10811247000
1238,1464228000,109.557,109.753,109.414,109.627,12482,9,11503483000
1239,1464235200,109.628,109.782,109.608,109.749,8430,9,10649809000
1240,1464242400,109.749,109.901,109.562,109.889,9755,9,12284978000
1241,1464249600,109.888,110.105,109.854,109.919,14516,9,17344587000
1242,1464256800,109.919,110.021,109.91,109.998,9680,9,11838182000
1243,1464264000,109.998,110.21,109.78,109.78,13016,9,18036950000
1244,1464271200,109.782,109.8,109.525,109.664,19187,9,29550251000
1245,1464278400,109.664,109.844,109.639,109.796,10508,9,16538698000
1246,1464285600,109.795,109.796,109.662,109.718,6466,9,9227550000
1247,1464292800,109.718,109.781,109.699,109.762,4112,9,5327840000
1248,1464300000,109.752,109.776,109.642,109.676,3260,9,2837466000
1249,1464307200,109.676,109.847,109.551,109.789,10319,9,9345042000
1250,1464314400,109.789,110.0,109.775,109.905,10752,9,10127175000
1251,1464321600,109.904,109.969,109.837,109.87,7798,9,8445632000
1252,1464328800,109.869,109.914,109.663,109.69,9918,9,9931314000
1253,1464336000,109.689,109.848,109.623,109.69,11397,9,13771657000
1254,1464343200,109.69,109.734,109.553,109.61,8887,9,12805420000
1255,1464350400,109.61,109.68,109.469,109.612,11028,9,17601434000
1256,1464357600,109.612,109.9,109.6,109.842,14482,9,22785397000
1257,1464364800,109.844,109.973,109.842,109.919,8018,9,12500060000
1258,1464372000,109.919,110.443,109.834,110.35,10614,9,13879995000
1259,1464379200,110.35,110.44,110.223,110.242,5946,9,6554898000
1260,1464559200,110.419,110.8,110.31,110.717,5082,9,3176447000
1261,1464566400,110.718,110.869,110.642,110.742,13236,9,12245009000
1262,1464573600,110.745,111.02,110.722,110.963,12122,9,12706556000
1263,1464580800,110.962,111.153,110.923,111.116,9579,9,9269320000
1264,1464588000,111.115,111.382,111.114,111.273,10555,9,11792459000
1265,1464595200,111.274,111.445,111.114,111.123,9935,9,11265021000
1266,1464602400,111.123,111.191,111.026,111.106,7248,9,9030819000
1267,1464609600,111.109,111.221,111.065,111.165,6007,9,7270955000
1268,1464616800,111.165,111.188,111.049,111.061,6527,9,8864795000
1269,1464624000,111.062,111.139,111.037,111.13,5683,9,7929690000
1270,1464631200,111.13,111.137,111.055,111.116,3229,9,4093100000
1271,1464638400,111.116,111.141,111.099,111.12,5526,9,5363230000
1272,1464645600,111.111,111.148,110.908,110.942,5100,9,5408811000
1273,1464652800,110.941,111.009,110.791,110.88,10951,9,12433966000
1274,1464660000,110.884,111.128,110.877,111.071,12333,9,15061581000
1275,1464667200,111.072,111.345,111.057,111.155,11870,9,14159891000
1276,1464674400,111.155,111.311,111.109,111.151,10935,9,13168828000
1277,1464681600,111.15,111.255,110.888,110.951,14593,9,20019368000
1278,1464688800,110.949,111.138,110.945,111.075,10381,9,16536720000
1279,1464696000,111.075,111.222,110.961,111.158,10414,9,19770741000
1280,1464703200,111.158,111.246,110.877,110.941,16232,9,28443299000
1281,1464710400,110.941,110.96,110.603,110.678,13549,9,23760555000
1282,1464717600,110.678,110.788,110.516,110.585,9279,9,18065716000
1283,1464724800,110.584,110.764,110.497,110.707,6847,9,9477653000
1284,1464732000,110.707,110.741,110.649,110.738,4449,9,4374650000
1285,1464739200,110.738,110.765,110.413,110.573,9925,9,9807055000
1286,1464746400,110.572,110.827,110.542,110.723,10445,9,11028578000
1287,1464753600,110.724,110.764,110.465,110.482,8779,9,10156809000
1288,1464760800,110.482,110.496,109.642,110.056,19029,9,19812827000
1289,1464768000,110.056,110.166,109.8,109.866,20052,9,26695677000
1290,1464775200,109.868,109.991,109.424,109.536,16562,9,22953741000
1291,1464782400,109.535,109.543,109.047,109.075,17542,9,24655332000
1292,1464789600,109.075,109.593,109.051,109.424,20618,9,27446263000
1293,1464796800,109.425,109.683,109.425,109.654,14096,9,20594916000
1294,1464804000,109.655,109.697,109.453,109.565,9426,9,13953484000
1295,1464811200,109.568,109.593,109.479,109.531,5208,9,7714730000
1296,1464818400,109.523,109.58,109.431,109.541,5053,9,4443216000
1297,1464825600,109.541,109.55,109.251,109.326,12173,9,11534900000
1298,1464832800,109.326,109.445,108.822,108.948,17668,9,18193004000
1299,1464840000,108.948,109.21,108.87,109.168,12170,9,13774830000
1300,1464847200,109.167,109.308,109.013,109.184,12827,9,15171983000
1301,1464854400,109.184,109.263,108.843,108.994,17787,9,31422323000
1302,1464861600,108.991,109.124,108.927,108.951,11702,9,19142859000
1303,1464868800,108.954,109.054,108.642,108.762,18113,9,28422981000
1304,1464876000,108.762,108.844,108.52,108.55,23095,9,42432652000
1305,1464883200,108.553,108.768,108.553,108.725,12067,9,20518630000
1306,1464890400,108.725,108.907,108.703,108.881,7421,9,11486033000
1307,1464897600,108.881,108.916,108.787,108.866,4555,9,6365980000
1308,1464904800,108.855,108.882,108.774,108.836,3378,9,4252623000
1309,1464912000,108.837,109.053,108.74,109.024,11994,9,14119145000
1310,1464919200,109.022,109.132,108.798,108.881,14376,9,14517843000
1311,1464926400,108.882,108.949,108.491,108.608,12118,9,12722569000
1312,1464933600,108.609,108.793,108.577,108.766,13849,9,18592657000
1313,1464940800,108.766,108.884,108.696,108.84,13941,9,21881582000
1314,1464948000,108.84,109.02,108.818,108.924,10899,9,20442363000
1315,1464955200,108.924,108.941,107.528,107.59,19323,9,26599398000
1316,1464962400,107.591,107.647,106.684,106.766,34455,9,55048237000
1317,1464969600,106.768,106.927,106.604,106.737,19570,9,29413526000
1318,1464976800,106.737,106.784,106.544,106.684,14927,9,23942763000
1319,1464984000,106.687,106.742,106.505,106.532,8985,9,10776367000
1320,1465164000,106.543,106.787,106.363,106.679,5298,9,4504418000
1321,1465171200,106.679,106.867,106.428,106.596,18484,9,16989287000
1322,1465178400,106.597,107.049,106.54,107.04,13235,9,13117056000
1323,1465185600,107.038,107.179,106.866,107.009,12081,9,12130183000
1324,1465192800,107.01,107.148,106.886,107.034,10713,9,14690799000
1325,1465200000,107.03,107.276,107.001,107.163,18876,9,24728007000
1326,1465207200,107.163,107.246,107.091,107.137,13525,9,17003589000
1327,1465214400,107.138,107.19,107.026,107.147,12878,9,17804260000
1328,1465221600,107.148,107.436,106.998,107.253,17937,9,32826203000
1329,1465228800,107.253,107.554,106.866,106.938,17455,9,28882288000
1330,1465236000,106.938,107.43,106.832,107.377,13920,9,18798919000
1331,1465243200,107.378,107.651,107.377,107.546,9070,9,13888831000
1332,1465250400,107.528,107.607,107.495,107.531,5125,9,5485631000
1333,1465257600,107.531,107.561,107.216,107.335,11706,9,13057287000
1334,1465264800,107.336,107.816,107.277,107.738,13255,9,15944078000
1335,1465272000,107.738,107.884,107.667,107.689,13984,9,17993105000
1336,1465279200,107.689,107.792,107.552,107.583,12782,9,16308352000
1337,1465286400,107.582,107.84,107.498,107.728,17243,9,27091571000
1338,1465293600,107.727,107.898,107.669,107.757,13510,9,23168145000
1339,1465300800,107.755,107.78,107.507,107.515,13545,9,23154906000
1340,1465308000,107.514,107.544,107.15,107.219,17891,9,33485588000
1341,1465315200,107.22,107.435,107.21,107.428,10815,9,19162793000
1342,1465322400,107.428,107.448,107.237,107.302,8026,9,11755452000
1343,1465329600,107.302,107.388,107.292,107.334,5308,9,6964616000
1344,1465336800,107.35,107.383,107.271,107.28,2477,11,2389700000
1345,1465344000,107.28,107.382,106.947,107.053,12780,9,13692891000
1346,1465351200,107.047,107.071,106.718,106.904,13965,9,14506845000
1347,1465358400,106.904,107.273,106.899,107.009,11845,9,12295154000
1348,1465365600,107.009,107.212,106.868,107.112,11559,9,14924532000
1349,1465372800,107.113,107.143,106.903,107.085,15897,9,22588106000
1350,1465380000,107.085,107.18,107.032,107.045,9014,9,12659398000
1351,1465387200,107.045,107.126,106.902,106.95,13433,9,23168481000
1352,1465394400,106.948,106.978,106.609,106.618,20053,9,33504059000
1353,1465401600,106.617,106.801,106.587,106.799,12919,9,22095143000
1354,1465408800,106.798,106.992,106.769,106.946,10564,9,18569788000
1355,1465416000,106.945,107.084,106.918,106.982,7501,9,15199732000
1356,1465423200,106.977,107.072,106.829,106.903,6973,9,6626117000
1357,1465430400,106.903,106.954,106.674,106.763,9793,9,10586199000
1358,1465437600,106.763,106.85,106.511,106.568,13431,9,15295665000
1359,1465444800,106.583,106.692,106.542,106.597,9435,9,10821270000
1360,1465452000,106.597,106.8,106.59,106.73,11700,9,16912111000
1361,1465459200,106.73,106.763,106.249,106.493,20778,9,34442972000
1362,1465466400,106.492,106.505,106.366,106.485,12646,9,18969325000
1363,1465473600,106.485,106.636,106.386,106.626,14324,9,21164439000
1364,1465480800,106.624,106.634,106.383,106.461,16175,9,25761776000
1365,1465488000,106.461,106.611,106.432,106.577,12288,9,20574939000
1366,1465495200,106.578,106.88,106.557,106.859,10767,9,16830504000
1367,1465502400,106.859,107.172,106.832,107.075,8658,9,13677618000
1368,1465509600,107.073,107.08,106.925,107.024,4686,9,5293650000
1369,1465516800,107.024,107.175,106.904,107.165,11485,9,13385099000
1370,1465524000,107.165,107.258,107.03,107.148,10195,9,10480583000
1371,1465531200,107.148,107.212,106.966,107.045,8291,9,10158748000
1372,1465538400,107.044,107.137,106.936,106.941,9872,9,12293145000
1373,1465545600,106.942,107.093,106.669,106.98,18890,9,22473234000
1374,1465552800,106.98,106.982,106.708,106.747,15102,9,21516537000
